spec,family,seed,dest,M,budget,L_s,eval_out_err_median,eval_abs_mass_median,eval_mixture_median,fit_abs_mass_median,beta_mean,beta_std,beta_min,beta_max,n_beta_le_m3,n_beta_le_m7,n_beta_at_clamp,frac_beta_le_m3,clamp_rate,support_size,rank_G_numeric,rank_upper_bound,cond_G,solver_residual,x_eff_budget,x_eff_budget_frac,x_eff_loss,x_col_mean_ratio,v_fit_resid_rel,beta_ideal_mass_preserving
box33_lam1em2,约束族,45,2,16,64,256,0.40807029604911804,0.06328112632036209,0.3074428141117096,0.04126165434718132,0.16621439158916473,0.4495466351509094,-1.2104469537734985,1.0312271118164062,0,0,0,0.0,0.0,64,16,16,27.266338178719888,0.0024085475597530603,39.049522399902344,0.6101487874984741,0.3898512125015259,0.013159222409560028,0.037551243330293166,1.3862943611198906
noridge,正则族,45,2,16,64,256,0.41225680708885193,0.07592213898897171,0.30389517545700073,0.05341178923845291,-0.17227041721343994,1.690688133239746,-12.171492576599121,1.225326657295227,2,1,0,0.03125,0.0,64,16,16,27.266338178719888,0.0002513532526791096,34.68788528442383,0.5419982075691223,0.4580017924308777,2.1967341229525493e-07,0.040384163957219964,1.3862943611198906
lam1em4,正则族,45,2,16,64,256,0.41222405433654785,0.07574409246444702,0.3039383292198181,0.053219035267829895,-0.1045587807893753,1.2470009326934814,-8.120591163635254,1.2231318950653076,1,1,0,0.015625,0.0,64,16,16,27.266338178719888,0.00026019939105026424,34.746456146240234,0.5429133772850037,0.45708662271499634,1.2626333950325078e-05,0.040341364285859105,1.3862943611198906
lam1em2,正则族,45,2,16,64,256,0.40854412317276,0.06288237869739532,0.3048989176750183,0.042235419154167175,0.15941400825977325,0.45879247784614563,-1.2712160348892212,1.0409119129180908,0,0,0,0.0,0.0,64,16,16,27.266338178719888,0.0024220836348831654,38.832374572753906,0.6067558526992798,0.3932441473007202,0.012352784079792355,0.03765542541916792,1.3862943611198906
lam1em1,正则族,45,2,16,64,256,0.38271641731262207,0.0482383631169796,0.29972225427627563,0.048068154603242874,0.25075772404670715,0.23849627375602722,-0.6282605528831482,0.6882643103599548,0,0,0,0.0,0.0,64,16,16,27.266338178719888,0.04837687313556671,42.33255386352539,0.6614461541175842,0.33855384588241577,0.03413274001328962,0.03500686815862016,1.3862943611198906
scalar,对照,45,2,16,64,256,0.36175552010536194,0.043568938970565796,0.27782368659973145,0.07696880400180817,0.28959187865257263,0.0,0.28959187865257263,0.28959187865257263,0,0,0,0.0,0.0,64,16,16,27.266338178719888,0.005451382137835026,44.5445671081543,0.6960088610649109,0.3039911389350891,0.0428017834878352,0.031697815265641874,1.3862943611198906
nobeta,对照,45,2,16,64,256,0.3617560565471649,0.23560144007205963,0.29827243089675903,0.25110939145088196,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,64,16,16,27.266338178719888,0.00035366477095521986,44.5445671081543,0.6960088610649109,0.3039911389350891,0.0428017834878352,0.03169779091478696,1.3862943611198906
unbound,基准,45,2,32,8,256,0.4752659797668457,0.27522069215774536,0.36203670501708984,0.18194295465946198,1.0381649732589722,0.6228724718093872,0.20887425541877747,2.2613914012908936,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.661846160888672,6.93342399597168,0.86667799949646,0.13332200050354004,0.1530009493650503,0.3534562611415128,3.4657359027997265
box33,约束族,45,2,32,8,256,0.4752659499645233,0.27522069215774536,0.36203664541244507,0.18194295465946198,1.0381649732589722,0.6228724122047424,0.20887434482574463,2.2613914012908936,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.66184663772583,6.93342399597168,0.86667799949646,0.13332200050354004,0.1530009637423984,0.3534562611415128,3.4657359027997265
box77,约束族,45,2,32,8,256,0.4752659797668457,0.27522069215774536,0.36203670501708984,0.18194295465946198,1.0381649732589722,0.6228724718093872,0.20887425541877747,2.2613914012908936,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.661846160888672,6.93342399597168,0.86667799949646,0.13332200050354004,0.1530009493650503,0.3534562611415128,3.4657359027997265
box33_lam1em2,约束族,45,2,32,8,256,0.47964730858802795,0.2591101825237274,0.3567338287830353,0.19659706950187683,1.051721453666687,0.5578506588935852,0.31543147563934326,2.1325578689575195,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.715536117553711,7.071794033050537,0.8839742541313171,0.11602574586868286,0.19055225862916103,0.3529274643757914,3.4657359027997265
noridge,正则族,45,2,32,8,256,0.4746954143047333,0.2761024236679077,0.3628256022930145,0.18980713188648224,1.035808801651001,0.6314781308174133,0.19391724467277527,2.2775423526763916,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.661092758178711,6.912559986114502,0.8640699982643127,0.13593000173568726,0.14862162278103974,0.3535531879902499,3.4657359027997265
lam1em4,正则族,45,2,32,8,256,0.4747534394264221,0.27620431780815125,0.36274442076683044,0.18900635838508606,1.0360543727874756,0.6306021213531494,0.19544841349124908,2.2759079933166504,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.6611008644104,6.914709568023682,0.8643386960029602,0.1356613039970398,0.14906154398629023,0.3535430701587088,3.4657359027997265
lam1em2,正则族,45,2,32,8,256,0.4796472489833832,0.2591101825237274,0.35673367977142334,0.1965968757867813,1.0517215728759766,0.5578506588935852,0.31543147563934326,2.1325578689575195,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.715536117553711,7.071794033050537,0.8839742541313171,0.11602574586868286,0.19055225862916103,0.3529274643757914,3.4657359027997265
lam1em1,正则族,45,2,32,8,256,0.4874556064605713,0.2141440212726593,0.3438103199005127,0.20585007965564728,1.020248532295227,0.2974748909473419,0.6090034246444702,1.5131113529205322,0,0,0,0.0,0.0,8,8,8,10.932118325123485,5.707247734069824,7.229019641876221,0.9036274552345276,0.09637254476547241,0.21717880764966374,0.35525644418527924,3.4657359027997265
scalar,对照,45,2,32,8,256,0.4967331886291504,0.2250295728445053,0.3490161597728729,0.26435184478759766,1.2672654390335083,0.0,1.2672654390335083,1.2672654390335083,0,0,0,0.0,0.0,8,8,8,10.932118325123485,0.22114691138267517,6.857565879821777,0.8571957349777222,0.14280426502227783,0.15344926353054192,0.3688348377702426,3.4657359027997265
nobeta,对照,45,2,32,8,256,0.4967331290245056,0.6847746968269348,0.6119000315666199,0.6829810738563538,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,8,8,8,10.932118325123485,4.661846160888672,6.857565879821777,0.8571957349777222,0.14280426502227783,0.15344926353054192,0.3688348377702426,3.4657359027997265
unbound,基准,45,2,32,16,256,0.3907689154148102,0.215084046125412,0.32801613211631775,0.10786670446395874,-1.0050718784332275,5.060125350952148,-13.815510749816895,1.7939122915267944,2,2,2,0.125,0.125,14,16,16,40.56162785407773,1.8147962093353271,11.531371116638184,0.7207106947898865,0.2792893052101135,4.3806467617509844e-08,0.2520025561531063,2.772588722239781
box33,约束族,45,2,32,16,256,0.39072319865226746,0.21484774351119995,0.3273385465145111,0.10852301120758057,0.34614095091819763,1.517150640487671,-3.0,1.7931413650512695,2,0,0,0.125,0.0,14,16,16,40.56162785407773,1.8171348571777344,11.61109447479248,0.72569340467453,0.27430659532546997,0.002178461195937331,0.251211354909437,2.772588722239781
box77,约束族,45,2,32,16,256,0.3907667398452759,0.21508003771305084,0.32801246643066406,0.10786540061235428,-0.15314623713493347,2.782358407974243,-7.0,1.7938982248306274,2,2,0,0.125,0.0,14,16,16,40.56162785407773,1.814838171005249,11.533812522888184,0.7208632826805115,0.2791367173194885,3.994549843496847e-05,0.25200052929108746,2.772588722239781
box33_lam1em2,约束族,45,2,32,16,256,0.3934077322483063,0.176768958568573,0.318509578704834,0.11128628253936768,0.47520720958709717,1.2355226278305054,-3.0,1.7145909070968628,1,0,0,0.0625,0.0,15,16,16,40.56162785407773,1.8491413593292236,11.845139503479004,0.7403212189674377,0.25967878103256226,0.0021834103298044747,0.24077327916939492,2.772588722239781
noridge,正则族,45,2,32,16,256,0.3900907635688782,0.21708378195762634,0.32779040932655334,0.10876858234405518,-1.0057841539382935,5.061218738555908,-13.815510749816895,1.8035154342651367,2,2,2,0.125,0.125,14,16,16,40.56162785407773,1.813673973083496,11.52377986907959,0.7202362418174744,0.27976375818252563,4.380699967520009e-08,0.25217549856682536,2.772588722239781
lam1em4,正则族,45,2,32,16,256,0.39016228914260864,0.21687902510166168,0.32781901955604553,0.1086469441652298,-1.0057059526443481,5.061110019683838,-13.815510749816895,1.8025422096252441,2,2,2,0.125,0.125,14,16,16,40.56162785407773,1.813765048980713,11.524625778198242,0.7202891111373901,0.27971088886260986,4.380707947311857e-08,0.2521591024065919,2.772588722239781
lam1em2,正则族,45,2,32,16,256,0.3934765160083771,0.17928747832775116,0.31853342056274414,0.11173107475042343,-0.20327995717525482,3.722219228744507,-13.815510749816895,1.7153242826461792,1,1,1,0.0625,0.0625,15,16,16,40.56162785407773,1.8472702503204346,11.80558967590332,0.7378493547439575,0.2621506452560425,4.3920032994981025e-08,0.24145570548472114,2.772588722239781
lam1em1,正则族,45,2,32,16,256,0.39191627502441406,0.14981631934642792,0.31601887941360474,0.11398535221815109,0.7127001881599426,0.4405064582824707,-0.20365867018699646,1.2745118141174316,0,0,0,0.0,0.0,16,16,16,40.56162785407773,2.4047157764434814,12.51112174987793,0.7819451093673706,0.2180548906326294,0.039484165852845664,0.22177408431149703,2.772588722239781
scalar,对照,45,2,32,16,256,0.4071483314037323,0.2172180712223053,0.32214951515197754,0.21877935528755188,0.9222074151039124,0.0,0.9222074151039124,0.9222074151039124,0,0,0,0.0,0.0,16,16,16,40.56162785407773,0.09240241348743439,12.482748031616211,0.7801717519760132,0.21982824802398682,0.07043417917620946,0.23224986298079972,2.772588722239781
nobeta,对照,45,2,32,16,256,0.4071483612060547,0.5569708943367004,0.4902191460132599,0.5722154974937439,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,14,16,16,40.56162785407773,1.8147962093353271,12.482748031616211,0.7801717519760132,0.21982824802398682,0.07043417917620946,0.23224986298079972,2.772588722239781
unbound,基准,45,2,32,32,256,0.32749658823013306,0.08084943145513535,0.25797656178474426,0.04850294813513756,-0.7032378911972046,4.3220720291137695,-13.815510749816895,1.8572437763214111,3,3,3,0.09375,0.09375,29,32,32,2450.307439605785,0.3465691804885864,22.123313903808594,0.6913535594940186,0.30864644050598145,4.662356572046122e-08,0.10411492538344977,2.0794415416798357
box33,约束族,45,2,32,32,256,0.32682353258132935,0.08158186823129654,0.25933998823165894,0.04762275144457817,0.3107806146144867,1.2206467390060425,-3.0,1.859962821006775,3,0,0,0.09375,0.0,29,32,32,2450.307439605785,0.3488001525402069,22.380788803100586,0.6993996500968933,0.3006003499031067,0.0023201072357925865,0.10395020576767693,2.0794415416798357
box77,约束族,45,2,32,32,256,0.32749462127685547,0.08078513294458389,0.25800618529319763,0.04850119724869728,-0.06428133696317673,2.3360917568206787,-7.0,1.8572953939437866,3,3,0,0.09375,0.0,29,32,32,2450.307439605785,0.346609503030777,22.13125991821289,0.6916018724441528,0.30839812755584717,4.251480350766551e-05,0.10411502425476776,2.0794415416798357
box33_lam1em2,约束族,45,2,32,32,256,0.32487356662750244,0.07907120883464813,0.25745081901550293,0.045998889952898026,0.31964772939682007,1.1846808195114136,-3.0,1.6324783563613892,3,0,0,0.09375,0.0,29,32,32,2450.307439605785,0.38874244689941406,22.712295532226562,0.7097592353820801,0.2902407646179199,0.0023150314377068273,0.10207185670776216,2.0794415416798357
noridge,正则族,45,2,32,32,256,0.32969239354133606,0.07832228392362595,0.2583276927471161,0.04645154997706413,-0.7061038017272949,4.323055744171143,-13.815510749816895,1.8854233026504517,3,3,3,0.09375,0.09375,29,32,32,2450.307439605785,0.34253406524658203,22.049671173095703,0.6890522241592407,0.3109477758407593,4.664356043732365e-08,0.104612758948087,2.0794415416798357
lam1em4,正则族,45,2,32,32,256,0.32946914434432983,0.07834339886903763,0.2582850754261017,0.04666024073958397,-0.7057895064353943,4.32295560836792,-13.815510749816895,1.8825747966766357,3,3,3,0.09375,0.09375,29,32,32,2450.307439605785,0.34293144941329956,22.05754280090332,0.6892982125282288,0.31070178747177124,4.66414393035703e-08,0.104558346766086,2.0794415416798357
lam1em2,正则族,45,2,32,32,256,0.32443323731422424,0.0786776915192604,0.2573949694633484,0.04562666267156601,-0.6934327483177185,4.3144612312316895,-13.815510749816895,1.6299070119857788,3,3,3,0.09375,0.09375,29,32,32,2450.307439605785,0.38681215047836304,22.468395233154297,0.7021373510360718,0.2978626489639282,4.652742582073328e-08,0.10216944269861918,2.0794415416798357
lam1em1,正则族,45,2,32,32,256,0.32056158781051636,0.07211466878652573,0.24750666320323944,0.08828850090503693,0.5110729336738586,0.3198598325252533,-0.12325195968151093,1.1449425220489502,0,0,0,0.0,0.0,32,32,32,2450.307439605785,0.7320114970207214,23.744892120361328,0.7420278787612915,0.2579721212387085,0.03971502596405522,0.08774727304664491,2.0794415416798357
scalar,对照,45,2,32,32,256,0.32953593134880066,0.12106332927942276,0.2563219666481018,0.13084639608860016,0.5926082134246826,0.0,0.5926082134246826,0.5926082134246826,0,0,0,0.0,0.0,32,32,32,2450.307439605785,0.03406137228012085,23.41377067565918,0.7316803336143494,0.26831966638565063,0.038092454727968364,0.08627943769902839,2.0794415416798357
nobeta,对照,45,2,32,32,256,0.3295356035232544,0.3964136242866516,0.3690854012966156,0.41783785820007324,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,29,32,32,2450.307439605785,0.3465691804885864,23.41376495361328,0.731680154800415,0.26831984519958496,0.038092457275439785,0.08627948713468739,2.0794415416798357
unbound,基准,45,2,32,64,256,0.3006940186023712,0.044583771377801895,0.23317831754684448,0.012519017793238163,0.12768587470054626,1.8363109827041626,-13.815510749816895,1.219018816947937,1,1,1,0.015625,0.015625,63,32,32,94.9960096917798,0.03359578549861908,46.50457763671875,0.7266340255737305,0.27336597442626953,6.711614794050694e-08,0.046889277636257144,1.3862943611198906
box33,约束族,45,2,32,64,256,0.30142340064048767,0.045671138912439346,0.2322717010974884,0.012056500650942326,0.30108779668807983,0.6363196969032288,-3.0,1.2210681438446045,1,0,0,0.015625,0.0,63,32,32,94.9960096917798,0.0331786572933197,46.755653381347656,0.7305570840835571,0.26944291591644287,0.0033502841405561217,0.046729180254600364,1.3862943611198906
box77,约束族,45,2,32,64,256,0.30070677399635315,0.0446346178650856,0.2331620305776596,0.012495330534875393,0.23426136374473572,1.0396513938903809,-7.0,1.2190570831298828,1,1,0,0.015625,0.0,63,32,32,94.9960096917798,0.03358815237879753,46.510440826416016,0.7267256379127502,0.27327436208724976,6.120495593124805e-05,0.04688631149671742,1.3862943611198906
box33_lam1em2,约束族,45,2,32,64,256,0.29724612832069397,0.03901069238781929,0.22637037932872772,0.01168016716837883,0.3181139826774597,0.5705556273460388,-3.0,1.1053433418273926,1,0,0,0.015625,0.0,63,32,32,94.9960096917798,0.04311845824122429,47.10686111450195,0.736044704914093,0.263955295085907,0.003291691482160918,0.045194087692920534,1.3862943611198906
noridge,正则族,45,2,32,64,256,0.3011493682861328,0.04411706700921059,0.23559504747390747,0.01293470524251461,0.12341675907373428,1.8406884670257568,-13.815510749816895,1.2333085536956787,1,1,1,0.015625,0.015625,63,32,32,94.9960096917798,0.03260883316397667,46.41415786743164,0.7252212166786194,0.2747787833213806,6.723956082504329e-08,0.04711346011052503,1.3862943611198906
lam1em4,正则族,45,2,32,64,256,0.30110326409339905,0.04416612163186073,0.2353466898202896,0.012852378189563751,0.12387844920158386,1.840212106704712,-13.815510749816895,1.2318692207336426,1,1,1,0.015625,0.015625,63,32,32,94.9960096917798,0.03270627558231354,46.423828125,0.725372314453125,0.274627685546875,6.722728821577288e-08,0.04709064143426038,1.3862943611198906
lam1em2,正则族,45,2,32,64,256,0.29733359813690186,0.039505183696746826,0.22488029301166534,0.011654571630060673,0.14707240462303162,1.814749002456665,-13.815510749816895,1.1024588346481323,1,1,1,0.015625,0.015625,63,32,32,94.9960096917798,0.04335382208228111,46.91844177246094,0.7331006526947021,0.26689934730529785,6.601592648802956e-08,0.04528858395509034,1.3862943611198906
lam1em1,正则族,45,2,32,64,256,0.26184508204460144,0.03368590772151947,0.20797808468341827,0.027456654235720634,0.3085463345050812,0.2224568873643875,-0.7866240739822388,0.7599775195121765,0,0,0,0.0,0.0,64,32,32,94.9960096917798,0.1331675946712494,45.313114166259766,0.7080174088478088,0.29198259115219116,0.027210679327476867,0.04488043079550912,1.3862943611198906
scalar,对照,45,2,32,64,256,0.25125953555107117,0.050501447170972824,0.19840620458126068,0.08388597518205643,0.3054339587688446,0.0,0.3054339587688446,0.3054339587688446,0,0,0,0.0,0.0,64,32,32,94.9960096917798,0.007820826023817062,43.29665756225586,0.6765102744102478,0.3234897255897522,0.023883634102917994,0.04693279337508789,1.3862943611198906
nobeta,对照,45,2,32,64,256,0.25125986337661743,0.23576486110687256,0.24191738665103912,0.24784532189369202,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,63,32,32,94.9960096917798,0.03359578549861908,43.29663848876953,0.6765099763870239,0.3234900236129761,0.023883627440903932,0.04693281397327914,1.3862943611198906
unbound,基准,46,0,8,8,256,0.8053661584854126,0.3879861831665039,0.7186740636825562,0.25070592761039734,-2.507138729095459,6.988777160644531,-13.815510749816895,1.8374966382980347,2,2,2,0.25,0.25,6,8,8,61.508071500141654,1.8577537536621094,5.5522308349609375,0.6940288543701172,0.3059711456298828,1.5789238862320383e-07,0.26855810895413407,3.4657359027997265
box33,约束族,46,0,8,8,256,0.7910577654838562,0.38404548168182373,0.7128753066062927,0.2503412067890167,0.19274944067001343,2.0011844635009766,-3.0,1.8223743438720703,2,0,0,0.25,0.0,6,8,8,61.508071500141654,1.876281976699829,5.674472808837891,0.7093091011047363,0.29069089889526367,0.007781292050642576,0.2646875398227416,3.4657359027997265
box77,约束族,46,0,8,8,256,0.8052417039871216,0.3879307508468628,0.7186248302459717,0.25073373317718506,-0.8033328056335449,3.841230630874634,-7.0,1.8372209072113037,2,2,0,0.25,0.0,6,8,8,61.508071500141654,1.8580909967422485,5.556195259094238,0.6945244073867798,0.3054755926132202,0.00014395187074099048,0.26855904890292565,3.4657359027997265
